0	1
Soðlice an of þam þe ðar embeuton stodon his swurde abræd & sloh þæs sacerdes þeow & his eare of acearf	soþlice an of se þe þær ymbutan standan his sweord abredan & slean se sacerd þeow & his eare of aceorfan
Þa cwæð se hælend him andswariende	þa cweþan se hælend hi andswarian
swa swa to anum sceaðan ge ferdon mid swurdon & treowum me gefon	swa swa to an sceaþa ge feran mid sweord & treow ic gefon
Þonne ic dæghwamlice mid eow wæs on temple lærende	þonne ic Dæghwamlice mid ge wesan on templ læran
& ge me ne namon	& ge ic ne niman
ac þæt þa gewritu syn gefyllede	ac þæt se gewrit wesan gefyllan
Ða forleton his leorningcnihtas ealle hine & flugon	þa forlætan his leornungcniht eal he & fleon
Sum iungling him fyligde mid anre scytan bewæfed nacod	sum geongling he fylgean mid an scite bewæfan nacod
& hi namon hine	& hi niman he
Ða aworpenre þære scytan nacod he him fram fleah	þa aweorpan se scite nacod he hi fram fleon
And hi læddon þæne hælend to þam heahsacerde	and hi lædan se hælend to se heahsacerd
& comon ealle sacerdas & boceras & ealdras togædere	& cuman eal sacerd & bocere & ealdor togædere
Petrus him fyligde feorran oþ ðæs heahsacerdes cafertun	Petrus he fylgean feorran oþ se heahsacerd cafertun
& he sæt mid þam ðenum & wyrmde hine æt þam fyre	& he sittan mid se þegen & wirman he æt se fyr
Þa heahsacerdas sohton & eall geþeaht tale agen þone hælend þæt hi hine to deaðe sealdon	se heahsacerd secan & eal geþeaht tal ongeagn se hælend þæt hi he to deaþ sellan
& hi ne fundon	& hi ne findan
Manega sædon lease gecyðnysse agen hine	manig secgan leas gecyþnes ongeagn he
& þa cyðnessa n æron þæslice	& se cyðnes ne wesan þæslice
Ða arison sume & sædon lease cyðnesse agen hine & þus sædon	þa arisan sum & secgan leas cyðnes ongeagn he & þus secgan
Soðes we gehyrdon hine secgan	soþes we gehyran he secgan
ic towurpe þis handworhte tempel	ic toweorpan þes handworht templ
& æfter þrim dagum ic oðer unhandworht getimbrie	& æfter þri dæg ic oðer unhandworht getimbran
& hyra cyþnys n æs þæslic	& hyra cyðnes ne wesan þæslic
Þa aras sum heahsacerd on hyra midlene & ahsode þæne hælend	þa arisan sum heahsacerd on hira midlene & ascian se hælend
ne andswarast þu nan ðing agen þæt þas þe onwurpað	ne andswarian þu nan þing ongeagn þæt þes þu onweorpan
He suwode & naht ne andswarode	he swigian & nawiht ne andswarian
Eft hine axode se heahsacerd	eft he ascian se heahsacerd
eart þu Crist þæs gebletsodan Godes sunu	wesan þu Crist se gebletsian God sunu
Ða sæde se hælend	þa secgan se hælend
ic eom	ic wesan
& ge geseoð mannes sunu on swyðran healfe sittan his mægenes & cumende mid heofones genipum	& ge geseon mann sunu on swiþ healf sittan his mægen & cuman mid heofon genip
Þa cwæð se heahsacerd his reaf slitende	þa cweþan se heahsacerd his reaf slitan
hwi gewilnige we gyt cyðera	hwi gewilnian we git cyðere
Ge gehyrdon his bysmer	ge gehyran his bismer
Hwæt þincð eow	hwæt þyncan ge
ða hyrwdon hi ealle hine & cwædon þæt he wære deaðes scyldig	þa hyrwan hi eal he & cweþan þæt he wesan deaþ scyldig
And sume agunnon him on spætan & oferwreon his ansyne & mid fystum hine beoton & him to cwædon	and sum aginnan he on spætan & oferwreon his ansyn & mid fyst he beatan & he to cweþan
aræd	arædan
And þa ðenas hine mid handum beoton	and se þegen he mid hand beatan
And þa Petrus wæs on cafertune þa com to him an þinen þæs heahsacerdes	and þa Petrus wesan on cafertun þa cuman to he an þignen se heahsacerd
& þa heo geseah Petrum wyrmende þa cwæð heo	& þa heo geseon Petrus wirman þa cweþan heo
þu wære mid ðam Nazareniscan hælende	þu wesan mid se Nazarenisc hælend
Ða ætsoc he & cwæð	þa ætsacan he & cweþan
ic n at Ne ne can hwæt þu segst	ic ne witan ne ne cunnan hwæt þu secgan
And he eode þa of þam cafertune	and he gan þa of se cafertun
& se hana creow	& se hana crawan
Eft þa hine gecneow oðer þinen	eft þa he gecnawan oðer þignen
Heo ongan cweðan to þam þe ðar abutan stodon	heo onginnan cweþan to se þe þær abutan standan
soðlice þes ys of þam	soþlice þes wesan of se
& he eft ætsoc	& he eft ætsacan
& eft þa ymbe lytel þa ða ætstodon cwædon to Petre	& eft þa ymb lytel se þe ætstandan cweþan to Petrus
soþlice þu eart of ðam	soþlice þu wesan of se
Galileisc þu eart	Galileisc þu wesan
Þa ongan he ætsacan & swerian	þa onginnan he ætsacan & swerian
soðes ne can ic þæne man þe ge secgað	soþes ne cunnan ic se mann þe ge secgan
& þa eft sona creow se hana	& þa eft sona crawan se hana
ða gemunde Petrus þæs hælendes worde þe he him sæde	þa gemunan Petrus se hælend word þe he he secgan
ær se hana crawe tua þriwa ðu me ætsæcst	ær se hana crawan twiwa þriwa þu ic ætsacan
þa ongan he wepan	þa onginnan he wepan
Þa sona on mergen worhton þa heahsacerdas hyra gemot mid ealdrum & bocerum & eallum werodum & læddon þæne hælend gebundenne & sealdon hine Pilato	þa sona on merigen wyrcan se heahsacerd hira gemot mid ealdor & bocere & eal weorod & lædan se hælend gebindan & sellan he Pilatus
Ða axode Pilatus hine	þa ascian Pilatus he
eart þu Iudea cynincg	wesan þu Iudeas cyning
þa andswarode he him	þa andswarian he he
þu hit segst	þu hit secgan
Ða wregdon hine þa heahsacerdas on manegum þingum	þa wregan he se heahsacerd on manig þing
Eft Pilatus hine axode	eft Pilatus he ascian
ne andswarast þu nan þing	ne andswarian þu nan þing
loca hu mycelum hi þe wregeað	locian hu micel hi þu wregan
Ða ne andswarode se hælend him na mare swa þæt Pilatus wundrode	þa ne andswarian se hælend he na micel swa þæt Pilatus wundrian
On symmeldæge wæs his gewuna þæt he him forgeafe ænne gebundenne swa hwylcne swa hi bædon	on symbeldæg wesan his gewuna þæt he hi forgifan an gebindan swa hwilc swa hi biddan
Þa bædon hi Barraban se wæs gebunden mid þam ræplingum se þurh swiccræft manslyht geworhte	þa biddan hi Barrabbas se wesan gebunden mid se ræpling se þurh swiccræft mansliht gewyrcan
& þa he ferde þa ongan seo menegeo hine biddan swa heo symle dyde	& þa he feran þa onginnan se menigu he biddan swa heo simble don
Ða cwæð Pilatus	þa cweþan Pilatus
wylle ge þæt ic eow forgyfe Iudea cyning	willan ge þæt ic ge forgifan Iudeas cyning
He wiste þæt ðurh andan hine sealdon þa heahsacerdas	he witan þæt þurh anda he sellan se heahsacerd
Þa astyredon þa bisceopas þa menegu þæt he him Barraban forgefe	þa astyrian se bisceop se menigu þæt he hi Barrabas forgifan
Eft Pilatus him andswarode	eft Pilatus hi andswarian
hwæt do ic be Iudea cininge	hwæt don ic be Iudeas cyning
Hi eft hrymdon & cwædon	hi eft hryman & cweþan
hoh hine	hon he
Ða sæde Pilatus	þa secgan Pilatus
hwæt yfeles dyde he	hwæt yfel don he
Hi þæs þe ma clypedon	hi se þe micel clypian
ahoh hine	ahon he
Pilatus wolde þa ðam folce gecweman & forgef him Barraban & sealde him þone hælend beswungenne þæt he ahangen wære	Pilatus willan þa se folc gecweman & forgifan hi Barrabas & sellan hi se hælend beswingan þæt he ahon wesan
Þa læddon þa cempan hine on þæs domernes cafertun	þa lædan se cempa he on se domern cafertun
& hi tosomne eall werod clypedon & scryddon hine mid purpuran & him on setton þyrnenne helm awundenne & ongunnon hine þus gretan hal wes þu Iudea cyning & beoton hine on þæt heafod mid hreode & spætton him on & heora cneow bigdon & hine geeaðmeddon	& hi tosamne eal werod clypian & scrydan he mid purpure & he on settan þyrnen helm awindan & onginnan he þus gretan hal wesan þu Iudeas cyning & beatan he on se heafod mid hreod & spætan he on & hira cneo bigan & he geeadmedan
And syððan hi hine bysmrydon unscryddon hine þam purpuran & scryddon hine mid his reafum & læddon hine þæt hi hine ahengon & genyddon sumne wegferendne Simonem Cireneum cumende of þam tune Alexandres fæder & Rufi þæt he his rode bære	and siððan hi he bysmerian unscrydan he se purpure & scrydan he mid his reaf & lædan he þæt hi he ahon & genidan sum wegferend Simon Cyreneus cumende of se tun Alexander fæder & Rufus þæt he his rod beran
& hi læddon hine on ða stowe Golgoða þæt is on ure geþeode gereht heafodpannena stow & sealdon him gebiterod win	& hi lædan he on se stow Golgotha se wesan on ure geþeode gereccan heafodpanne stow & sellan he gebiterian win
& he hit ne onfeng	& he hit ne onfon
And þa hi hine ahengon hi dældon his reaf & hlotu wurpon hwæt gehwa name	and þa hi he ahon hi dælan his reaf & hlot weorpan hwæt#2 gehwa niman
Þa wæs underntid	þa wesan underntid
& hi ahengon hine	& hi ahon he
& ofergewrit his gyltes wæs awriten	& ofergewrit his gylt wesan awritan
Iudea cyning	Iudeas cyning
& hi ahengon mid him twegen sceaðan anne on his swyðran healfe & oþerne on his wynstran	& hi ahon mid he twegen sceaþa an on his swiþ healf & oðer on his winestra
Þa wæs þæt gewrit gefylled þæt cwyð	þa wesan se gewrit gefyllan se cweþan
& he wæs mid unrihtwisum geteald	& he wesan mid unrihtwis getellan
And þa ðe forðstopon hine gremedon & hyra heafod cwehton & ðus cwædon	and se þe forþstapan he gremian & hira heafod cweccan & þus cweþan
wala se towyrpð þæt tempel & on þrim dagon eft getimbrað Gehæl ðe sylfne of þære rode stigende	wala se toweorpan se templ & on þri dæg eft getimbran gehælan þu silf of se rode stigan
Eallswa þa heahsacerdas bysmriende betwux þam bocerum cwædon	eallswa se heahsacerd bysmerian betweoh se bocere cweþan
oðre he hale gedyde	oðer he hal gedon
hine sylfne he ne mæg halne gedon	he self he ne magan hal gedon
Crist Israhela cyning astige nu of rode þæt we geseon & gelyfon	Crist Israel cyning astigan nu of rode þæt we geseon & gelyfan
And þa ðe him mid hangodon wæron him mid gebundene	and se þe he mid hangian wesan he mid gebindan
And þære syxtan tide wurdo þystru gewordene geond ealle eorðan oð nontide	and se sixta tid weorþan þeostru geweorþan geond eal eorþe oþ nontid
& to nontide se hælend clypode mycelre stemne	& to nontid se hælend clypian micel stefn
heloi heloi lema sabbattani	heloi heloi lema sabbattani
þæt is on ure geðeode	se wesan on ure geþeode
min God min God hwi forlete þu me	min God min God hwy forlætan þu ic
& sume þe ðar abuton stodon & þis gehyrdon hi cwædon	& sum þe þær abutan standan & þes gehyran hi cweþan
nu þes clypað Heliam	nu þes clypian Helias
Þa arn hyra an & fylde ane spingan mid ecede & on hreod sette & him drincan sealde & cwæð	þa irnan hi an & fyllan an spynge mid eced & on hreod settan & he drincan sellan & cweþan
lætað þæt we geseon hwæðer Helias cume hine nyþer to settanne	lætan þæt we geseon hwæðer Helias cuman he niþer to settan
Se hælend þa asende his stefne & forðferde	se hælend þa asendan his stefn & forþferan
& þæs temples wahrift wæs tosliten on twa of ufewerdum oð neoþewerd	& se templ wagrift wesan toslitan on twegen of ufeweard oð niþerweard
Þa se hundredman þe ðar stod agen geseah þæt se hælend swa clypiende forðferde he cwæð	þa se hundredmann þe þær standan ongeagn geseon þæt se hælend swa clypian forþferan he cweþan
soðlice þes man wæs Godes sunu	soþlice þes mann wesan God sunu
And þa wif wæron feorran behealdende	and se wif wesan feorran behealdan
& betwux þam wæs seo Magdalenisce Maria & Maria Iacobes modor & Salomeæ	& betweoh se wesan se Magdalenisc Maria & Maria Iacob modor & Salome
& þa he wæs on Galilea hi fylidon him & him þenedon	& þa he wesan on Galilea hi fylgean he & he þenian
& manega oðre þe him mid ferdon on Hierusalem	& manig oðer þe he mid feran on Hierusalem
And þa æfen wæs geworden þæt wæs Parasceue þæt is ær Sæterdæge Þa com Iosep se æðela gerefa of Abarimathia se sylfa Godes rices geanbidode	and þa æfen wesan geweorþan se wesan Parasceue se wesan ær Sæterndæg þa cuman Iosep se æðele gerefa of Abarimathia se self God rice geanbidian
& he dyrstiglice into Pilate eode & bæd þæs hælendes lichaman	& he dyrstelice into Pilatus gan & biddan se hælend lichama
Ða wundrode Pilatus gif he þa gyt forðferde	þa wundrian Pilatus gif he þa git forþferan
þa clypode he þæne hundredman & hine ahsode hwæðer he dead wære	þa clypian he se hundredmann & he ascian hwæðer he dead wesan
Ða he wiste þæt þa agef he þone lichaman Iosepe	þa he witan se þa agifan he se lichama Iosep
Þa bohte Iosep ane scytan & hine þaron befeold & on byrgene lede seo wæs of stane aheawen & wylte anne stan to ðære byrgenne dura	þa bycgan Iosep an scite & he þæron befealdan & on byrgen lædan se wesan of stane aheawan & wiltan an stan to se byrgen duru
Ða com Maria Magdalene & Iosepes Maria & beheoldon hwar he geled wære	þa cuman Maria Magdalene & Iosep Maria & behealdan hwær he gelecgan wesan
& ða Sæternes.dæg wæs agan seo Magdalenisce Maria & Iacobes Maria & Salomeę bohton wyrtgemang þæt hi comon & hine smyredon	& þa Sæterndæg wesan agan se Magdalenisc Maria & Iacob Maria & Salome bycgan wyrtgemang þæt hi cuman & he smirwan
And swyðe ær anum restedæge comon to þære byrgene upasprungenre sunnan & cwædon him betwynan	and swiðe ær an restedæg cuman to se byrgen upaspringan sunne & cweþan hi betweonan
hwa awylt us ðysne stan of þære byrgene dura	hwa awyltan we þes stan of se byrgen duru
Þa hi hi besawon hi gesawon þæne stan aweg awyltne	þa hi hi beseon hi geseon se stan aweg awyltan
Soðlice he wæs swyðe mycel	soþlice he wesan swiðe micel
And þa hi eodon on þa byrgene hi gesawon anne geongne on þa swyðran healfe sittende hwitum gegyrlan oferwrohne	and þa hi gan on se byrgen hi geseon an geong on se swiþ healf sittan hwit gegerela oferwreon
& hi þa forhtodon	& hi þa forhtian
Ða cwæð he to him	þa cweþan he to hi
ne forhtige ge na	ne forhtian ge na
Ge secað þæne Nazareniscan hælend ahangenne	ge secan se Nazarenisc hælend ahon
He aras	he arisan
n is he her	ne wesan he her
Her is seo stow þær hi hine ledon	her wesan se stow þær hi he lecgan
Ac farað & secgað his leorningcnihtum & Petre þæt he gæð toforan eow on Galileam	ac faran & secgan his leornungcniht & Petrus þæt he gan toforan eow on Galilea
þar ge hine geseoð swa he eow sæde	þær ge he geseon swa he eow secgan
And hi ut eodon & flugon fram þære byrgene & wæron afærede for þære gesyhðe þe hi gesawon	and hi ut gan & fleon fram þære byrgen & wesan afæran for þære gesiht þe hi geseon
& hig nanon men naht ne sædon	& hi nan mann nawiht ne secgan
soðlice hi him adredon	soþlice hi hi adrædan
Þa he aras on ærnemorgen on restedæge æryst he ætywde þære Magdaleniscan Marian of ðære he ut adraf seofon deofolseocnyssa	þa he arisan on ærmorgen on restedæg ærest he ætywan þære Magdalenisc Maria of se he ut adrifan seofon deofolseocnes
& heo þa ut eode & hit þam cydde þe mid him wæron heofendum & wependum	& heo þa ut gan & hit se cyþan þe mid he wesan heofan & wepan
Þa hi gehyrdon þæt he leofode & hi hine gesawon þa ne gelyfdon hi him	þa hi gehyran þæt he libban & hi he geseon þa ne gelifan hi he
Æfter þam him twam he wæs ætywed on oðrum hiwe him on þone tun farendum	æfter se hi twegen he wesan ætywan on oðer hiw hi on se tun faran
& hi þa foron & þæt oðrum cyddon	& hi þa faran & se oðer cyþan
& hi him ne gelyfdon	& hi hi ne gelifan
Ða æt.nehstan he ætywde him twelfum þar hi ætgædere sæton & tælde hyra ungeleaffulnesse & hyra heortan heardnesse forðam þe hi ne gelyfdon þam ðe hine gesawon of deaþe arisan	þa æt-nyhstan he ætywan hi twelf þær hi ætgædere sittan & tælan hira ungeleaffulness & hira heorte heardness forðam þe hi ne gelifan se þe he geseon of deaþ arisan
& he sæde him	& he secgan hi
farað into ealne middaneard	faran into eal middangeard
& bodiað godspell ealre gesceafte	& bodian godspell eal gesceaft
Se þe gelyfð & gefullod bið se biþ hal	se þe gelifan & gefullian beon se beon hal
